"index","beta_0.1","beta_0.2","beta_0.3","beta_0.4","beta_0.5","beta_0.6","income_t.1","income_t.2","income_t.3","income_t.4","income_t.5","income_t.6","price","Y"
59,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0.33,3
59,0,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0.75,3
60,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0,0.62,5
60,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0.61,5
60,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0.99,5
60,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0.45,5
60,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0.34,5
60,0,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0.75,5
61,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0,0.62,3
61,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0.61,3
61,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0.99,3
61,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0.45,3
61,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0.33,3
61,0,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0.75,3
62,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0,0.25,2
62,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0.61,2
62,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0.99,2
62,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0.45,2
62,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0.33,2
62,0,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0.75,2
63,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0,0.19,4
63,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0.58,4
63,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0.99,4
63,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0.29,4
63,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0.34,4
63,0,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0.69,4
64,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0,0.29,6
64,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0.55,6
64,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0.99,6
64,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0.29,6
64,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0.33,6
64,0,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0.69,6
65,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0,0.19,2
65,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0.58,2
65,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0.99,2
65,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0.29,2
65,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0.34,2
65,0,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0.69,2
66,1,0,0,0,0,0,0.62028560475091,0,0,0,0,0,0.62,1
66,0,1,0,0,0,0,0,0.62028560475091,0,0,0,0,0.5,1
66,0,0,1,0,0,0,0,0,0.62028560475091,0,0,0,1.09,1
66,0,0,0,1,0,0,0,0,0,0.62028560475091,0,0,0.57,1
66,0,0,0,0,1,0,0,0,0,0,0.62028560475091,0,0.36,1
66,0,0,0,0,0,1,0,0,0,0,0,0.62028560475091,0.93,1
67,1,0,0,0,0,0,0.62028560475091,0,0,0,0,0,0.62,3
67,0,1,0,0,0,0,0,0.62028560475091,0,0,0,0,0.61,3
67,0,0,1,0,0,0,0,0,0.62028560475091,0,0,0,0.99,3
67,0,0,0,1,0,0,0,0,0,0.62028560475091,0,0,0.45,3
67,0,0,0,0,1,0,0,0,0,0,0.62028560475091,0,0.33,3
67,0,0,0,0,0,1,0,0,0,0,0,0.62028560475091,0.75,3
68,1,0,0,0,0,0,0.62028560475091,0,0,0,0,0,0.58,2
68,0,1,0,0,0,0,0,0.62028560475091,0,0,0,0,0.39,2
68,0,0,1,0,0,0,0,0,0.62028560475091,0,0,0,0.99,2
68,0,0,0,1,0,0,0,0,0,0.62028560475091,0,0,0.45,2
68,0,0,0,0,1,0,0,0,0,0,0.62028560475091,0,0.33,2
68,0,0,0,0,0,1,0,0,0,0,0,0.62028560475091,0.72,2
69,1,0,0,0,0,0,0.62028560475091,0,0,0,0,0,0.58,2
69,0,1,0,0,0,0,0,0.62028560475091,0,0,0,0,0.44,2
69,0,0,1,0,0,0,0,0,0.62028560475091,0,0,0,0.99,2
69,0,0,0,1,0,0,0,0,0,0.62028560475091,0,0,0.45,2
69,0,0,0,0,1,0,0,0,0,0,0.62028560475091,0,0.33,2
69,0,0,0,0,0,1,0,0,0,0,0,0.62028560475091,0.72,2
70,1,0,0,0,0,0,0.62028560475091,0,0,0,0,0,0.39,2
70,0,1,0,0,0,0,0,0.62028560475091,0,0,0,0,0.58,2
70,0,0,1,0,0,0,0,0,0.62028560475091,0,0,0,0.99,2
70,0,0,0,1,0,0,0,0,0,0.62028560475091,0,0,0.29,2
70,0,0,0,0,1,0,0,0,0,0,0.62028560475091,0,0.34,2
70,0,0,0,0,0,1,0,0,0,0,0,0.62028560475091,0.69,2
71,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.63,4
71,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.67,4
71,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,4
71,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.57,4
71,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.49,4
71,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.93,4
72,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.66,6
72,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.67,6
72,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,1.08,6
72,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.57,6
72,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.36,6
72,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.93,6
73,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0,0.58,3
73,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0,0.45,3
73,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0,0.99,3
73,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0,0.45,3
73,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0,0.33,3
73,0,0,0,0,0,1,0,0,0,0,0,0.205710564268432,0.72,3
74,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0,0.29,1
74,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0.5,1
74,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0.99,1
74,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0.57,1
74,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0.36,1
74,0,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0.69,1
75,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0,0.39,1
75,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0.58,1
75,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0.99,1
75,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0.29,1
75,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0.33,1
75,0,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0.69,1
76,1,0,0,0,0,0,-0.557694392589721,0,0,0,0,0,0.67,5
76,0,1,0,0,0,0,0,-0.557694392589721,0,0,0,0,0.67,5
76,0,0,1,0,0,0,0,0,-0.557694392589721,0,0,0,1.08,5
76,0,0,0,1,0,0,0,0,0,-0.557694392589721,0,0,0.57,5
76,0,0,0,0,1,0,0,0,0,0,-0.557694392589721,0,0.39,5
76,0,0,0,0,0,1,0,0,0,0,0,-0.557694392589721,0.83,5
77,1,0,0,0,0,0,-0.557694392589721,0,0,0,0,0,0.66,5
77,0,1,0,0,0,0,0,-0.557694392589721,0,0,0,0,0.59,5
77,0,0,1,0,0,0,0,0,-0.557694392589721,0,0,0,0.99,5
77,0,0,0,1,0,0,0,0,0,-0.557694392589721,0,0,0.57,5
77,0,0,0,0,1,0,0,0,0,0,-0.557694392589721,0,0.36,5
77,0,0,0,0,0,1,0,0,0,0,0,-0.557694392589721,0.93,5
78,1,0,0,0,0,0,-0.557694392589721,0,0,0,0,0,0.29,5
78,0,1,0,0,0,0,0,-0.557694392589721,0,0,0,0,0.32,5
78,0,0,1,0,0,0,0,0,-0.557694392589721,0,0,0,0.99,5
78,0,0,0,1,0,0,0,0,0,-0.557694392589721,0,0,0.64,5
78,0,0,0,0,1,0,0,0,0,0,-0.557694392589721,0,0.34,5
78,0,0,0,0,0,1,0,0,0,0,0,-0.557694392589721,0.58,5
79,1,0,0,0,0,0,-0.557694392589721,0,0,0,0,0,0.62,4
79,0,1,0,0,0,0,0,-0.557694392589721,0,0,0,0,0.61,4
79,0,0,1,0,0,0,0,0,-0.557694392589721,0,0,0,0.99,4
79,0,0,0,1,0,0,0,0,0,-0.557694392589721,0,0,0.29,4
79,0,0,0,0,1,0,0,0,0,0,-0.557694392589721,0,0.37,4
79,0,0,0,0,0,1,0,0,0,0,0,-0.557694392589721,0.75,4
80,1,0,0,0,0,0,-0.557694392589721,0,0,0,0,0,0.62,2
80,0,1,0,0,0,0,0,-0.557694392589721,0,0,0,0,0.61,2
80,0,0,1,0,0,0,0,0,-0.557694392589721,0,0,0,0.99,2
80,0,0,0,1,0,0,0,0,0,-0.557694392589721,0,0,0.57,2
80,0,0,0,0,1,0,0,0,0,0,-0.557694392589721,0,0.36,2
80,0,0,0,0,0,1,0,0,0,0,0,-0.557694392589721,0.73,2
81,1,0,0,0,0,0,-0.557694392589721,0,0,0,0,0,0.58,3
81,0,1,0,0,0,0,0,-0.557694392589721,0,0,0,0,0.58,3
81,0,0,1,0,0,0,0,0,-0.557694392589721,0,0,0,0.99,3
81,0,0,0,1,0,0,0,0,0,-0.557694392589721,0,0,0.45,3
81,0,0,0,0,1,0,0,0,0,0,-0.557694392589721,0,0.33,3
81,0,0,0,0,0,1,0,0,0,0,0,-0.557694392589721,0.72,3
82,1,0,0,0,0,0,-0.557694392589721,0,0,0,0,0,0.29,5
82,0,1,0,0,0,0,0,-0.557694392589721,0,0,0,0,0.5,5
82,0,0,1,0,0,0,0,0,-0.557694392589721,0,0,0,0.99,5
82,0,0,0,1,0,0,0,0,0,-0.557694392589721,0,0,0.33,5
82,0,0,0,0,1,0,0,0,0,0,-0.557694392589721,0,0.33,5
82,0,0,0,0,0,1,0,0,0,0,0,-0.557694392589721,0.72,5
83,1,0,0,0,0,0,-0.557694392589721,0,0,0,0,0,0.58,5
83,0,1,0,0,0,0,0,-0.557694392589721,0,0,0,0,0.58,5
83,0,0,1,0,0,0,0,0,-0.557694392589721,0,0,0,0.99,5
83,0,0,0,1,0,0,0,0,0,-0.557694392589721,0,0,0.29,5
83,0,0,0,0,1,0,0,0,0,0,-0.557694392589721,0,0.34,5
83,0,0,0,0,0,1,0,0,0,0,0,-0.557694392589721,0.69,5
84,1,0,0,0,0,0,-0.557694392589721,0,0,0,0,0,0.29,4
84,0,1,0,0,0,0,0,-0.557694392589721,0,0,0,0,0.5,4
84,0,0,1,0,0,0,0,0,-0.557694392589721,0,0,0,0.99,4
84,0,0,0,1,0,0,0,0,0,-0.557694392589721,0,0,0.29,4
84,0,0,0,0,1,0,0,0,0,0,-0.557694392589721,0,0.33,4
84,0,0,0,0,0,1,0,0,0,0,0,-0.557694392589721,0.69,4
85,1,0,0,0,0,0,0.419408569405901,0,0,0,0,0,0.63,2
85,0,1,0,0,0,0,0,0.419408569405901,0,0,0,0,0.59,2
85,0,0,1,0,0,0,0,0,0.419408569405901,0,0,0,1.08,2
85,0,0,0,1,0,0,0,0,0,0.419408569405901,0,0,0.57,2
85,0,0,0,0,1,0,0,0,0,0,0.419408569405901,0,0.45,2
85,0,0,0,0,0,1,0,0,0,0,0,0.419408569405901,0.93,2
86,1,0,0,0,0,0,0.419408569405901,0,0,0,0,0,0.66,1
86,0,1,0,0,0,0,0,0.419408569405901,0,0,0,0,0.59,1
86,0,0,1,0,0,0,0,0,0.419408569405901,0,0,0,1.08,1
86,0,0,0,1,0,0,0,0,0,0.419408569405901,0,0,0.57,1
86,0,0,0,0,1,0,0,0,0,0,0.419408569405901,0,0.36,1
86,0,0,0,0,0,1,0,0,0,0,0,0.419408569405901,0.93,1
87,1,0,0,0,0,0,0.419408569405901,0,0,0,0,0,0.62,3
87,0,1,0,0,0,0,0,0.419408569405901,0,0,0,0,0.5,3
87,0,0,1,0,0,0,0,0,0.419408569405901,0,0,0,1.09,3
87,0,0,0,1,0,0,0,0,0,0.419408569405901,0,0,0.57,3
87,0,0,0,0,1,0,0,0,0,0,0.419408569405901,0,0.36,3
87,0,0,0,0,0,1,0,0,0,0,0,0.419408569405901,1.23,3
88,1,0,0,0,0,0,0.419408569405901,0,0,0,0,0,0.62,6
88,0,1,0,0,0,0,0,0.419408569405901,0,0,0,0,0.5,6
88,0,0,1,0,0,0,0,0,0.419408569405901,0,0,0,1.09,6
88,0,0,0,1,0,0,0,0,0,0.419408569405901,0,0,0.58,6
88,0,0,0,0,1,0,0,0,0,0,0.419408569405901,0,0.34,6
88,0,0,0,0,0,1,0,0,0,0,0,0.419408569405901,1.07,6
89,1,0,0,0,0,0,0.419408569405901,0,0,0,0,0,0.62,3
89,0,1,0,0,0,0,0,0.419408569405901,0,0,0,0,0.61,3
89,0,0,1,0,0,0,0,0,0.419408569405901,0,0,0,0.99,3
89,0,0,0,1,0,0,0,0,0,0.419408569405901,0,0,0.29,3
89,0,0,0,0,1,0,0,0,0,0,0.419408569405901,0,0.37,3
89,0,0,0,0,0,1,0,0,0,0,0,0.419408569405901,0.75,3
90,1,0,0,0,0,0,0.419408569405901,0,0,0,0,0,0.62,3
90,0,1,0,0,0,0,0,0.419408569405901,0,0,0,0,0.61,3
90,0,0,1,0,0,0,0,0,0.419408569405901,0,0,0,0.99,3
90,0,0,0,1,0,0,0,0,0,0.419408569405901,0,0,0.49,3
90,0,0,0,0,1,0,0,0,0,0,0.419408569405901,0,0.33,3
90,0,0,0,0,0,1,0,0,0,0,0,0.419408569405901,0.75,3
91,1,0,0,0,0,0,0.419408569405901,0,0,0,0,0,0.62,6
91,0,1,0,0,0,0,0,0.419408569405901,0,0,0,0,0.61,6
91,0,0,1,0,0,0,0,0,0.419408569405901,0,0,0,0.99,6
91,0,0,0,1,0,0,0,0,0,0.419408569405901,0,0,0.45,6
91,0,0,0,0,1,0,0,0,0,0,0.419408569405901,0,0.33,6
91,0,0,0,0,0,1,0,0,0,0,0,0.419408569405901,0.75,6
92,1,0,0,0,0,0,0.419408569405901,0,0,0,0,0,0.62,6
92,0,1,0,0,0,0,0,0.419408569405901,0,0,0,0,0.61,6
92,0,0,1,0,0,0,0,0,0.419408569405901,0,0,0,0.99,6
92,0,0,0,1,0,0,0,0,0,0.419408569405901,0,0,0.45,6
92,0,0,0,0,1,0,0,0,0,0,0.419408569405901,0,0.34,6
92,0,0,0,0,0,1,0,0,0,0,0,0.419408569405901,0.75,6
93,1,0,0,0,0,0,0.419408569405901,0,0,0,0,0,0.58,6
93,0,1,0,0,0,0,0,0.419408569405901,0,0,0,0,0.58,6
93,0,0,1,0,0,0,0,0,0.419408569405901,0,0,0,0.99,6
93,0,0,0,1,0,0,0,0,0,0.419408569405901,0,0,0.45,6
93,0,0,0,0,1,0,0,0,0,0,0.419408569405901,0,0.33,6
93,0,0,0,0,0,1,0,0,0,0,0,0.419408569405901,0.72,6
94,1,0,0,0,0,0,0.419408569405901,0,0,0,0,0,0.58,6
94,0,1,0,0,0,0,0,0.419408569405901,0,0,0,0,0.58,6
94,0,0,1,0,0,0,0,0,0.419408569405901,0,0,0,0.99,6
94,0,0,0,1,0,0,0,0,0,0.419408569405901,0,0,0.45,6
94,0,0,0,0,1,0,0,0,0,0,0.419408569405901,0,0.33,6
94,0,0,0,0,0,1,0,0,0,0,0,0.419408569405901,0.72,6
95,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0,0.63,4
95,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0.59,4
95,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0,1.09,4
95,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0.57,4
95,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0.33,4
95,0,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0.75,4
96,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0,0.63,2
96,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0.72,2
96,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0.99,2
96,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0.57,2
96,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0.36,2
96,0,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0.42,2
97,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0,0.62,1
97,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0.67,1
97,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0,1.09,1
97,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0.57,1
97,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0.34,1
97,0,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0.93,1
98,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0,0.62,3
98,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0.29,3
98,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0,1.1,3
98,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0.58,3
98,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0.33,3
98,0,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0.95,3
99,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0,0.62,1
99,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0.5,1
99,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0,1.09,1
99,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0.57,1
99,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0.33,1
99,0,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0.78,1
100,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0,0.5,2
100,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0.6,2
100,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0.99,2
100,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0.45,2
100,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0.33,2
100,0,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0.75,2
101,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0,0.5,5
101,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0.58,5
101,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0.99,5
101,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0.45,5
101,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0.33,5
101,0,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0.72,5
102,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0,0.58,6
102,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0,0.58,6
102,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0,0.99,6
102,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0,0.45,6
102,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0,0.34,6
102,0,0,0,0,0,1,0,0,0,0,0,0.113031176235754,0.72,6
103,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.62,3
103,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.5,3
103,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,1.09,3
103,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.57,3
103,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.34,3
103,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.93,3
104,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.62,2
104,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.61,2
104,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0.99,2
104,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.49,2
104,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.33,2
104,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.75,2
105,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.62,4
105,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.61,4
105,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0.99,4
105,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.45,4
105,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.33,4
105,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.75,4
106,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.62,1
106,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.61,1
106,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0.99,1
106,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.45,1
106,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.33,1
106,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.75,1
107,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.25,2
107,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.61,2
107,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0.99,2
107,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.45,2
107,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.33,2
107,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.74,2
108,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.25,1
108,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.61,1
108,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0.99,1
108,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.45,1
108,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.33,1
108,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.75,1
109,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.5,4
109,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.58,4
109,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0.99,4
109,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.45,4
109,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.34,4
109,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.72,4
110,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.5,6
110,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.58,6
110,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0.99,6
110,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.45,6
110,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.34,6
110,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.72,6
111,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.58,3
111,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.58,3
111,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0.99,3
111,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.45,3
111,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.33,3
111,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.72,3
112,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.58,2
112,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.45,2
112,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0.99,2
112,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.45,2
112,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.34,2
112,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.72,2
113,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.58,1
113,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.58,1
113,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0.99,1
113,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.25,1
113,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.33,1
113,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.72,1
114,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.58,4
114,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.58,4
114,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0.99,4
114,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.29,4
114,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.33,4
114,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.69,4
115,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.58,4
115,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.58,4
115,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0.99,4
115,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.29,4
115,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.33,4
115,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.69,4
116,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.58,1
116,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.58,1
116,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0.99,1
116,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.29,1
116,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.33,1
116,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.69,1
117,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.39,2
117,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.58,2
117,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0.99,2
117,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.29,2
117,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.33,2
117,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.69,2
118,1,0,0,0,0,0,0.502918543173934,0,0,0,0,0,0.46,3
118,0,1,0,0,0,0,0,0.502918543173934,0,0,0,0,0.67,3
118,0,0,1,0,0,0,0,0,0.502918543173934,0,0,0,1.09,3
118,0,0,0,1,0,0,0,0,0,0.502918543173934,0,0,0.57,3
118,0,0,0,0,1,0,0,0,0,0,0.502918543173934,0,0.35,3
118,0,0,0,0,0,1,0,0,0,0,0,0.502918543173934,0.93,3
119,1,0,0,0,0,0,0.502918543173934,0,0,0,0,0,0.63,3
119,0,1,0,0,0,0,0,0.502918543173934,0,0,0,0,0.67,3
119,0,0,1,0,0,0,0,0,0.502918543173934,0,0,0,1.09,3
119,0,0,0,1,0,0,0,0,0,0.502918543173934,0,0,0.57,3
119,0,0,0,0,1,0,0,0,0,0,0.502918543173934,0,0.36,3
119,0,0,0,0,0,1,0,0,0,0,0,0.502918543173934,0.93,3
